start_time,recon_error,is_anomaly
2013-12-21 19:32:00,0.0014580536,0
2013-12-21 21:08:00,0.0018536559,0
2013-12-21 21:40:00,0.00170547,0
2013-12-21 22:44:00,0.0011298014,0
2013-12-21 23:16:00,0.0011472788,0
2013-12-21 23:48:00,0.0014008814,0
2013-12-22 00:20:00,0.00045005378,0
2013-12-22 02:28:00,0.0009689296,0
2013-12-22 03:00:00,0.0009654737,0
2013-12-22 05:08:00,0.001134221,0
2013-12-22 06:12:00,0.0012996064,0
2013-12-22 06:44:00,0.00076602155,0
2013-12-22 07:16:00,0.00070475624,0
2013-12-22 07:48:00,0.00061185524,0
2013-12-22 08:20:00,0.0032587561,0
2013-12-22 08:52:00,0.0010441286,0
2013-12-22 09:24:00,0.0011286988,0
2013-12-22 09:56:00,0.003641277,0
2013-12-22 11:00:00,0.0016207683,0
2013-12-22 12:04:00,0.0016810789,0
2013-12-22 13:08:00,0.0010624661,0
2013-12-22 13:40:00,0.0010303294,0
2013-12-22 14:12:00,0.00045096112,0
2013-12-22 14:44:00,0.00061917165,0
2013-12-22 15:16:00,0.0014403951,0
2013-12-22 15:48:00,0.0014889458,0
2013-12-22 16:52:00,0.0013305126,0
2013-12-22 18:28:00,0.0019047196,0
2013-12-22 19:00:00,0.0022277297,0
2013-12-22 19:32:00,0.0010245596,0
2013-12-22 20:36:00,0.0022111442,0
2013-12-22 21:40:00,0.0018492548,0
2013-12-22 22:12:00,0.002019755,0
2013-12-22 22:44:00,0.0020501043,0
2013-12-22 23:16:00,0.003084267,0
2013-12-22 23:48:00,0.007244756,0
2013-12-23 01:24:00,0.124471165,1
2013-12-23 03:00:00,0.12557904,1
2013-12-23 04:04:00,0.1227349,1
2013-12-23 04:36:00,0.1145325,1
2013-12-23 05:08:00,0.0019174063,0
2013-12-23 05:40:00,0.0017975569,0
2013-12-23 06:12:00,0.0020114533,0
2013-12-23 06:44:00,0.0007949944,0
2013-12-23 07:48:00,0.0011979276,0
2013-12-23 08:20:00,0.0011414567,0
2013-12-23 08:52:00,0.0013748861,0
2013-12-23 09:56:00,0.0017050887,0
2013-12-23 10:28:00,0.002504968,0
2013-12-23 12:04:00,0.006555517,0
2013-12-23 12:36:00,0.0063150586,0
2013-12-23 13:08:00,0.0061543453,0
2013-12-23 15:48:00,0.00442236,0
2013-12-23 16:20:00,0.002532998,0
2013-12-23 19:00:00,0.00061109103,0
2013-12-23 20:04:00,0.0012255666,0
2013-12-23 21:40:00,0.025478754,0
2013-12-23 23:16:00,0.051570352,0
2013-12-24 00:52:00,0.06565373,0
2013-12-24 01:24:00,0.067220695,0
2013-12-24 02:28:00,0.037700124,0
2013-12-24 03:00:00,0.03540916,0
